Index,Date,Currency,Initial, Price (USD) ,GH Repo,ForkEvent,IssuesEvent,PullRequestEvent,WatchEvent,PushEvent, DJIA (USD) , LSE (USD) , Gold (USD) , Oil (USD) 
1,01/01/2017,Ethereum,ETH,8.14,ethereum/go-ethereum,0,3,0,0,0,"19,762.00","7,142.83","1,162.00",54.03
2,02/01/2017,Ethereum,ETH,8.33,ethereum/go-ethereum,2,2,1,7,1,"19,762.00","7,142.83","1,162.00",54.03
3,03/01/2017,Ethereum,ETH,9.59,ethereum/go-ethereum,2,4,6,4,1,"19,881.76","7,177.89","1,162.00",52.33
4,04/01/2017,Ethereum,ETH,10.88,ethereum/go-ethereum,1,2,5,8,2,"19,942.16","7,189.74","1,165.30",53.26
5,05/01/2017,Ethereum,ETH,10.2,ethereum/go-ethereum,4,1,12,3,8,"19,899.29","7,195.31","1,181.30",53.76
6,06/01/2017,Ethereum,ETH,10.07,ethereum/go-ethereum,6,4,13,8,6,"19,963.80","7,210.05","1,173.40",53.99
7,07/01/2017,Ethereum,ETH,9.78,ethereum/go-ethereum,1,0,1,2,0,"19,963.80","7,210.05","1,173.40",53.99
8,08/01/2017,Ethereum,ETH,10.27,ethereum/go-ethereum,1,2,4,9,2,"19,963.80","7,210.05","1,173.40",53.99
9,09/01/2017,Ethereum,ETH,10.2,ethereum/go-ethereum,2,4,15,8,8,"19,887.38","7,237.77","1,184.90",51.96
10,10/01/2017,Ethereum,ETH,10.55,ethereum/go-ethereum,4,7,6,2,0,"19,855.53","7,275.47","1,185.50",50.82
11,11/01/2017,Ethereum,ETH,9.83,ethereum/go-ethereum,3,2,8,2,5,"19,954.28","7,290.49","1,196.60",52.25
12,12/01/2017,Ethereum,ETH,9.81,ethereum/go-ethereum,5,7,10,6,5,"19,891.00","7,292.37","1,199.80",53.01
13,13/01/2017,Ethereum,ETH,9.78,ethereum/go-ethereum,5,4,4,8,2,"19,885.73","7,337.81","1,196.20",52.37
14,14/01/2017,Ethereum,ETH,9.78,ethereum/go-ethereum,2,2,0,2,0,"19,885.73","7,337.81","1,196.20",52.37
15,15/01/2017,Ethereum,ETH,9.88,ethereum/go-ethereum,1,2,1,7,0,"19,885.73","7,337.81","1,196.20",52.45
16,16/01/2017,Ethereum,ETH,9.59,ethereum/go-ethereum,1,7,11,3,6,"19,885.73","7,327.13","1,196.20",52.52
17,17/01/2017,Ethereum,ETH,10.14,ethereum/go-ethereum,4,2,12,3,5,"19,826.77","7,220.38","1,212.90",52.48
18,18/01/2017,Ethereum,ETH,10.19,ethereum/go-ethereum,2,2,3,7,1,"19,804.72","7,247.61","1,212.10",51.08
19,19/01/2017,Ethereum,ETH,10.43,ethereum/go-ethereum,7,1,4,4,0,"19,732.40","7,208.44","1,201.50",51.37
20,20/01/2017,Ethereum,ETH,10.6,ethereum/go-ethereum,1,2,7,9,5,"19,827.25","7,198.44","1,204.90",52.42
21,21/01/2017,Ethereum,ETH,10.91,ethereum/go-ethereum,2,3,0,4,0,"19,827.25","7,198.44","1,204.90",52.42
22,22/01/2017,Ethereum,ETH,10.71,ethereum/go-ethereum,2,1,2,8,2,"19,827.25","7,198.44","1,204.90",52.42
23,23/01/2017,Ethereum,ETH,10.78,ethereum/go-ethereum,5,2,5,3,1,"19,799.85","7,151.18","1,215.60",52.75
24,24/01/2017,Ethereum,ETH,10.51,ethereum/go-ethereum,3,0,3,3,2,"19,912.71","7,150.34","1,210.80",53.18
25,25/01/2017,Ethereum,ETH,10.51,ethereum/go-ethereum,1,1,3,2,1,"20,068.51","7,164.43","1,200.50",52.75
26,26/01/2017,Ethereum,ETH,10.65,ethereum/go-ethereum,2,44,12,2,2,"20,100.91","7,161.49","1,192.50",53.78
27,27/01/2017,Ethereum,ETH,10.51,ethereum/go-ethereum,1,0,4,4,0,"20,093.78","7,184.49","1,191.10",53.17
28,28/01/2017,Ethereum,ETH,10.54,ethereum/go-ethereum,2,3,0,4,0,"20,093.78","7,184.49","1,191.10",53.17
29,29/01/2017,Ethereum,ETH,10.47,ethereum/go-ethereum,2,0,3,6,1,"20,093.78","7,184.49","1,191.10",53.17
30,30/01/2017,Ethereum,ETH,10.62,ethereum/go-ethereum,1,2,2,4,2,"19,971.13","7,118.48","1,196.00",52.63
31,31/01/2017,Ethereum,ETH,10.71,ethereum/go-ethereum,4,2,2,2,1,"19,864.09","7,099.15","1,211.40",52.81
32,01/02/2017,Ethereum,ETH,10.71,ethereum/go-ethereum,1,5,8,10,4,"19,890.94","7,107.65","1,208.30",53.88
33,02/02/2017,Ethereum,ETH,10.78,ethereum/go-ethereum,4,3,4,7,1,"19,884.91","7,140.75","1,219.40",53.54
34,03/02/2017,Ethereum,ETH,10.95,ethereum/go-ethereum,5,4,7,7,4,"20,071.46","7,188.30","1,220.80",53.83
35,04/02/2017,Ethereum,ETH,11.32,ethereum/go-ethereum,0,1,0,4,0,"20,071.46","7,188.30","1,220.80",53.83
36,05/02/2017,Ethereum,ETH,11.22,ethereum/go-ethereum,5,1,2,12,0,"20,071.46","7,188.30","1,220.80",53.83
37,06/02/2017,Ethereum,ETH,11.32,ethereum/go-ethereum,1,2,3,5,0,"20,052.42","7,172.15","1,232.10",53.01
38,07/02/2017,Ethereum,ETH,11.45,ethereum/go-ethereum,4,4,6,9,0,"20,090.29","7,186.22","1,236.10",52.17
39,08/02/2017,Ethereum,ETH,11.39,ethereum/go-ethereum,0,2,3,4,1,"20,054.34","7,188.82","1,239.50",52.34
40,09/02/2017,Ethereum,ETH,10.94,ethereum/go-ethereum,2,3,5,9,0,"20,172.40","7,229.50","1,236.80",53
41,10/02/2017,Ethereum,ETH,11.34,ethereum/go-ethereum,3,4,3,10,1,"20,269.37","7,258.75","1,235.90",53.86
42,11/02/2017,Ethereum,ETH,11.43,ethereum/go-ethereum,3,2,0,7,0,"20,269.37","7,258.75","1,235.90",53.86
43,12/02/2017,Ethereum,ETH,11.42,ethereum/go-ethereum,2,0,2,4,1,"20,269.37","7,258.75","1,235.90",53.86
44,13/02/2017,Ethereum,ETH,11.39,ethereum/go-ethereum,1,3,15,5,12,"20,412.16","7,278.92","1,225.80",52.93
45,14/02/2017,Ethereum,ETH,13,ethereum/go-ethereum,4,2,3,9,2,"20,504.41","7,268.56","1,225.40",53.2
46,15/02/2017,Ethereum,ETH,12.97,ethereum/go-ethereum,8,3,3,15,1,"20,611.86","7,302.41","1,233.10",53.11
47,16/02/2017,Ethereum,ETH,12.95,ethereum/go-ethereum,5,1,4,10,1,"20,619.77","7,277.92","1,241.60",53.36
48,17/02/2017,Ethereum,ETH,12.72,ethereum/go-ethereum,2,2,6,9,2,"20,624.05","7,299.96","1,239.10",53.4
49,18/02/2017,Ethereum,ETH,12.83,ethereum/go-ethereum,1,0,5,8,3,"20,624.05","7,299.96","1,239.10",53.4
50,19/02/2017,Ethereum,ETH,12.82,ethereum/go-ethereum,1,3,2,9,1,"20,624.05","7,299.96","1,239.10",53.79
51,20/02/2017,Ethereum,ETH,12.52,ethereum/go-ethereum,5,1,5,3,2,"20,624.05","7,299.86","1,239.10",53.97
52,21/02/2017,Ethereum,ETH,12.77,ethereum/go-ethereum,2,2,1,10,1,"20,743.00","7,274.83","1,238.90",54.06
53,22/02/2017,Ethereum,ETH,12.69,ethereum/go-ethereum,6,0,10,7,4,"20,775.60","7,302.25","1,233.30",53.59
54,23/02/2017,Ethereum,ETH,13.13,ethereum/go-ethereum,6,8,8,17,3,"20,810.32","7,271.37","1,251.40",54.45
55,24/02/2017,Ethereum,ETH,13.11,ethereum/go-ethereum,2,3,6,8,2,"20,821.76","7,243.70","1,258.30",53.99
56,25/02/2017,Ethereum,ETH,13.57,ethereum/go-ethereum,0,0,0,5,0,"20,821.76","7,243.70","1,258.30",53.99
57,26/02/2017,Ethereum,ETH,14.59,ethereum/go-ethereum,6,2,1,10,1,"20,821.76","7,243.70","1,258.30",53.99
58,27/02/2017,Ethereum,ETH,15.55,ethereum/go-ethereum,4,7,11,3,6,"20,837.44","7,253.00","1,258.80",54.05
59,28/02/2017,Ethereum,ETH,16.07,ethereum/go-ethereum,3,5,10,15,6,"20,812.24","7,263.44","1,253.90",54.01
60,01/03/2017,Ethereum,ETH,17.55,ethereum/go-ethereum,4,2,7,16,2,"21,115.55","7,382.90","1,250.00",53.83
61,02/03/2017,Ethereum,ETH,19.08,ethereum/go-ethereum,4,7,9,9,7,"21,002.97","7,382.35","1,232.90",52.61
62,03/03/2017,Ethereum,ETH,19.48,ethereum/go-ethereum,3,0,10,12,3,"21,005.71","7,374.26","1,226.50",53.33
63,04/03/2017,Ethereum,ETH,18.61,ethereum/go-ethereum,3,0,1,13,0,"21,005.71","7,374.26","1,226.50",53.33
64,05/03/2017,Ethereum,ETH,19.22,ethereum/go-ethereum,1,1,2,9,0,"21,005.71","7,374.26","1,226.50",53.33
65,06/03/2017,Ethereum,ETH,19.75,ethereum/go-ethereum,1,3,4,14,0,"20,954.34","7,350.12","1,225.50",53.2
66,07/03/2017,Ethereum,ETH,18.91,ethereum/go-ethereum,6,0,16,10,2,"20,924.76","7,338.99","1,216.10",53.14
67,08/03/2017,Ethereum,ETH,16.54,ethereum/go-ethereum,3,3,3,7,1,"20,855.73","7,334.61","1,209.40",50.28
68,09/03/2017,Ethereum,ETH,17.71,ethereum/go-ethereum,6,13,4,12,2,"20,858.19","7,314.96","1,203.20",49.28
69,10/03/2017,Ethereum,ETH,19.13,ethereum/go-ethereum,6,1,2,7,0,"20,902.98","7,343.08","1,201.40",48.49
70,11/03/2017,Ethereum,ETH,21.45,ethereum/go-ethereum,1,2,0,4,0,"20,902.98","7,343.08","1,201.40",48.49
71,12/03/2017,Ethereum,ETH,23.31,ethereum/go-ethereum,4,2,1,13,0,"20,902.98","7,343.08","1,201.40",48.49
72,13/03/2017,Ethereum,ETH,28.45,ethereum/go-ethereum,3,2,3,10,0,"20,881.48","7,367.08","1,203.10",48.4
73,14/03/2017,Ethereum,ETH,28.58,ethereum/go-ethereum,5,2,1,6,1,"20,837.37","7,357.85","1,202.60",47.72
74,15/03/2017,Ethereum,ETH,35.18,ethereum/go-ethereum,5,2,3,11,0,"20,950.10","7,368.64","1,200.70",48.86
75,16/03/2017,Ethereum,ETH,45.51,ethereum/go-ethereum,8,8,6,12,3,"20,934.55","7,415.95","1,227.10",48.75
76,17/03/2017,Ethereum,ETH,44.48,ethereum/go-ethereum,4,7,1,15,0,"20,914.62","7,424.96","1,230.20",48.78
77,18/03/2017,Ethereum,ETH,34,ethereum/go-ethereum,1,5,3,13,1,"20,914.62","7,424.96","1,230.20",48.78
78,19/03/2017,Ethereum,ETH,43.12,ethereum/go-ethereum,4,1,3,16,0,"20,914.62","7,424.96","1,230.20",48.78
79,20/03/2017,Ethereum,ETH,42.51,ethereum/go-ethereum,10,2,7,9,2,"20,905.86","7,429.81","1,234.00",48.22
80,21/03/2017,Ethereum,ETH,42.67,ethereum/go-ethereum,3,1,0,20,0,"20,668.01","7,378.34","1,246.50",47.34
81,22/03/2017,Ethereum,ETH,41.65,ethereum/go-ethereum,4,1,10,15,5,"20,661.30","7,324.72","1,249.70",48.04
82,23/03/2017,Ethereum,ETH,43.2,ethereum/go-ethereum,6,5,7,16,4,"20,656.58","7,340.71","1,250.10",47.7
83,24/03/2017,Ethereum,ETH,53.19,ethereum/go-ethereum,7,3,8,15,3,"20,596.72","7,336.82","1,251.70",47.97
84,25/03/2017,Ethereum,ETH,50.62,ethereum/go-ethereum,9,1001,84,8,0,"20,596.72","7,336.82","1,251.70",47.97
85,26/03/2017,Ethereum,ETH,50.63,ethereum/go-ethereum,1,7686,2,8,1,"20,596.72","7,336.82","1,251.70",47.97
86,27/03/2017,Ethereum,ETH,49.06,ethereum/go-ethereum,1,4276,2,15,0,"20,550.98","7,293.50","1,258.80",47.73
87,28/03/2017,Ethereum,ETH,50.25,ethereum/go-ethereum,2,639,3,7,2,"20,701.50","7,343.42","1,258.80",48.37
88,29/03/2017,Ethereum,ETH,53.07,ethereum/go-ethereum,2,6,4,11,2,"20,659.32","7,373.72","1,256.80",49.51
89,30/03/2017,Ethereum,ETH,51.91,ethereum/go-ethereum,5,0,8,12,1,"20,728.49","7,369.52","1,248.00",50.35
90,31/03/2017,Ethereum,ETH,49.91,ethereum/go-ethereum,3,1,2,12,1,"20,663.22","7,322.92","1,251.20",50.6
91,01/04/2017,Ethereum,ETH,50.6,ethereum/go-ethereum,2,1,0,7,0,"20,663.22","7,322.92","1,251.20",50.6
92,02/04/2017,Ethereum,ETH,48.55,ethereum/go-ethereum,2,0,0,14,0,"20,663.22","7,322.92","1,251.20",50.6
93,03/04/2017,Ethereum,ETH,44.13,ethereum/go-ethereum,1,2,1,12,0,"20,650.21","7,282.69","1,254.00",50.24
94,04/04/2017,Ethereum,ETH,44.43,ethereum/go-ethereum,1,3,5,5,4,"20,689.24","7,321.82","1,258.40",51.03
95,05/04/2017,Ethereum,ETH,44.9,ethereum/go-ethereum,4,5,4,6,2,"20,648.15","7,331.68","1,248.50",51.15
96,06/04/2017,Ethereum,ETH,43.23,ethereum/go-ethereum,12,6,9,11,5,"20,662.95","7,303.20","1,253.30",51.7
97,07/04/2017,Ethereum,ETH,42.31,ethereum/go-ethereum,3,3,4,15,1,"20,656.10","7,349.37","1,257.30",52.24
98,08/04/2017,Ethereum,ETH,44.37,ethereum/go-ethereum,5,1,3,9,2,"20,656.10","7,349.37","1,257.30",52.24
99,09/04/2017,Ethereum,ETH,43.72,ethereum/go-ethereum,4,1,3,5,1,"20,656.10","7,349.37","1,257.30",52.24
100,10/04/2017,Ethereum,ETH,43.74,ethereum/go-ethereum,3,588,13,11,7,"20,658.02","7,348.94","1,253.90",53.08
101,11/04/2017,Ethereum,ETH,43.74,ethereum/go-ethereum,5,3,5,6,1,"20,651.30","7,365.50","1,274.20",53.4
102,12/04/2017,Ethereum,ETH,46.38,ethereum/go-ethereum,7,6,16,8,10,"20,591.86","7,348.99","1,278.10",53.11
103,13/04/2017,Ethereum,ETH,49.97,ethereum/go-ethereum,5,2,11,11,6,"20,453.25","7,327.59","1,288.50",53.18
104,14/04/2017,Ethereum,ETH,47.32,ethereum/go-ethereum,5,5,4,6,1,"20,453.25","7,327.59","1,288.50",53.18
105,15/04/2017,Ethereum,ETH,48.89,ethereum/go-ethereum,6,3,3,8,0,"20,453.25","7,327.59","1,288.50",53.18
106,16/04/2017,Ethereum,ETH,48.22,ethereum/go-ethereum,2,2,4,11,0,"20,453.25","7,327.59","1,288.50",53.18
107,17/04/2017,Ethereum,ETH,47.94,ethereum/go-ethereum,2,3,1,14,0,"20,636.92","7,327.59","1,291.90",52.65
108,18/04/2017,Ethereum,ETH,49.88,ethereum/go-ethereum,2,14,2,8,1,"20,523.28","7,147.50","1,294.10",52.41
109,19/04/2017,Ethereum,ETH,47.88,ethereum/go-ethereum,8,5,2,12,0,"20,404.49","7,114.36","1,283.40",50.44
110,20/04/2017,Ethereum,ETH,49.36,ethereum/go-ethereum,4,9,6,14,3,"20,578.71","7,118.54","1,283.80",50.27
111,21/04/2017,Ethereum,ETH,48.27,ethereum/go-ethereum,5,2,1,17,0,"20,547.76","7,114.55","1,289.10",49.62
112,22/04/2017,Ethereum,ETH,48.41,ethereum/go-ethereum,3,4,0,5,0,"20,547.76","7,114.55","1,289.10",49.62
113,23/04/2017,Ethereum,ETH,48.75,ethereum/go-ethereum,1,4,0,7,0,"20,547.76","7,114.55","1,289.10",49.62
114,24/04/2017,Ethereum,ETH,49.94,ethereum/go-ethereum,2,9,6,14,3,"20,763.89","7,114.55","1,277.50",49.23
115,25/04/2017,Ethereum,ETH,50.09,ethereum/go-ethereum,5,5,6,7,3,"20,996.12","7,264.68","1,267.20",49.56
116,26/04/2017,Ethereum,ETH,53.28,ethereum/go-ethereum,4,1,2,7,1,"20,975.09","7,275.64","1,264.20",49.62
117,27/04/2017,Ethereum,ETH,63.14,ethereum/go-ethereum,7,2,1,13,0,"20,981.33","7,288.72","1,265.90",48.97
118,28/04/2017,Ethereum,ETH,72.42,ethereum/go-ethereum,3,0,2,19,1,"20,940.51","7,237.17","1,268.30",49.33
119,29/04/2017,Ethereum,ETH,69.83,ethereum/go-ethereum,1,2,0,10,0,"20,940.51","7,203.94","1,268.30",49.33
120,30/04/2017,Ethereum,ETH,79.83,ethereum/go-ethereum,2,2,0,8,0,"20,940.51","7,203.94","1,268.30",49.33
121,01/05/2017,Ethereum,ETH,77.53,ethereum/go-ethereum,4,0,1,17,0,"20,913.46","7,203.94","1,255.50",48.84
122,02/05/2017,Ethereum,ETH,77.25,ethereum/go-ethereum,7,9,10,23,4,"20,949.89","7,250.05","1,257.00",47.66
123,03/05/2017,Ethereum,ETH,80.37,ethereum/go-ethereum,5,8,13,20,7,"20,957.90","7,234.53","1,248.50",47.82
124,04/05/2017,Ethereum,ETH,94.55,ethereum/go-ethereum,4,3,7,18,6,"20,951.47","7,248.10","1,228.60",45.52
125,05/05/2017,Ethereum,ETH,90.79,ethereum/go-ethereum,5,13,4,15,1,"21,006.94","7,297.43","1,226.90",46.22
126,06/05/2017,Ethereum,ETH,94.82,ethereum/go-ethereum,8,4,0,18,0,"21,006.94","7,297.43","1,226.90",46.22
127,07/05/2017,Ethereum,ETH,90.46,ethereum/go-ethereum,0,3,0,9,0,"21,006.94","7,297.43","1,226.90",46.22
128,08/05/2017,Ethereum,ETH,88.39,ethereum/go-ethereum,8,5,6,14,3,"21,012.28","7,300.86","1,227.10",46.43
129,09/05/2017,Ethereum,ETH,86.27,ethereum/go-ethereum,3,6,4,23,1,"20,975.78","7,342.21","1,216.10",45.88
130,10/05/2017,Ethereum,ETH,87.83,ethereum/go-ethereum,6,4,4,27,1,"20,943.11","7,385.24","1,218.90",47.33
131,11/05/2017,Ethereum,ETH,88.2,ethereum/go-ethereum,1,10,6,26,1,"20,919.42","7,386.63","1,224.20",47.83
132,12/05/2017,Ethereum,ETH,85.15,ethereum/go-ethereum,2,4,1,22,1,"20,896.61","7,435.39","1,227.70",47.84
133,13/05/2017,Ethereum,ETH,87.96,ethereum/go-ethereum,7,7,4,9,3,"20,896.61","7,435.39","1,227.70",47.84
134,14/05/2017,Ethereum,ETH,88.72,ethereum/go-ethereum,2,2,0,30,0,"20,896.61","7,435.39","1,227.70",47.84
135,15/05/2017,Ethereum,ETH,90.32,ethereum/go-ethereum,6,3,2,26,0,"20,981.94","7,454.37","1,230.00",48.85
136,16/05/2017,Ethereum,ETH,87.8,ethereum/go-ethereum,5,5,4,14,2,"20,979.75","7,522.03","1,236.40",48.66
137,17/05/2017,Ethereum,ETH,86.98,ethereum/go-ethereum,6,2,3,6,0,"20,606.93","7,503.47","1,258.70",49.07
138,18/05/2017,Ethereum,ETH,95.88,ethereum/go-ethereum,5,2,1,17,0,"20,663.02","7,436.42","1,252.80",49.35
139,19/05/2017,Ethereum,ETH,124.38,ethereum/go-ethereum,7,3,2,28,1,"20,804.84","7,470.71","1,253.60",50.33
140,20/05/2017,Ethereum,ETH,123.06,ethereum/go-ethereum,2,4,3,13,1,"20,804.84","7,470.71","1,253.60",50.33
141,21/05/2017,Ethereum,ETH,148,ethereum/go-ethereum,5,0,2,37,0,"20,804.84","7,470.71","1,253.60",50.33
142,22/05/2017,Ethereum,ETH,160.39,ethereum/go-ethereum,6,4,5,30,3,"20,894.83","7,496.34","1,261.40",50.73
143,23/05/2017,Ethereum,ETH,169.5,ethereum/go-ethereum,9,7,10,37,1,"20,937.91","7,485.29","1,255.50",51.47
144,24/05/2017,Ethereum,ETH,193.03,ethereum/go-ethereum,9,7,7,43,4,"21,012.42","7,514.90","1,253.10",51.36
145,25/05/2017,Ethereum,ETH,177.33,ethereum/go-ethereum,12,1,11,36,5,"21,082.95","7,517.71","1,259.80",48.9
146,26/05/2017,Ethereum,ETH,162.83,ethereum/go-ethereum,11,5,4,43,1,"21,080.28","7,547.63","1,271.40",49.8
147,27/05/2017,Ethereum,ETH,156.63,ethereum/go-ethereum,5,0,1,16,0,"21,080.28","7,547.63","1,271.40",49.8
148,28/05/2017,Ethereum,ETH,172.86,ethereum/go-ethereum,0,3,0,21,0,"21,080.28","7,547.63","1,271.40",49.94
149,29/05/2017,Ethereum,ETH,194.17,ethereum/go-ethereum,5,9,10,18,4,"21,080.28","7,547.63","1,271.40",49.97
150,30/05/2017,Ethereum,ETH,228.58,ethereum/go-ethereum,11,7,6,23,5,"21,029.47","7,526.51","1,265.70",49.66
151,31/05/2017,Ethereum,ETH,228.64,ethereum/go-ethereum,7,6,4,45,2,"21,008.65","7,519.95","1,275.40",48.32
152,01/06/2017,Ethereum,ETH,220.7,ethereum/go-ethereum,6,5,11,40,13,"21,144.18","7,543.77","1,270.10",48.36
153,02/06/2017,Ethereum,ETH,222.04,ethereum/go-ethereum,11,3,0,45,0,"21,206.29","7,547.63","1,280.20",47.66
154,03/06/2017,Ethereum,ETH,224.3,ethereum/go-ethereum,7,3,0,23,0,"21,206.29","7,547.63","1,280.20",47.66
155,04/06/2017,Ethereum,ETH,244.96,ethereum/go-ethereum,9,2,2,31,0,"21,206.29","7,547.63","1,280.20",47.66
156,05/06/2017,Ethereum,ETH,247.75,ethereum/go-ethereum,11,0,4,46,0,"21,184.04","7,525.76","1,282.70",47.4
157,06/06/2017,Ethereum,ETH,264.26,ethereum/go-ethereum,13,8,6,41,3,"21,136.23","7,524.95","1,297.50",48.19
158,07/06/2017,Ethereum,ETH,255.77,ethereum/go-ethereum,8,4,2,48,2,"21,173.69","7,478.62","1,293.20",45.72
159,08/06/2017,Ethereum,ETH,259.41,ethereum/go-ethereum,10,5,2,23,0,"21,182.53","7,449.98","1,279.50",45.64
160,09/06/2017,Ethereum,ETH,279.11,ethereum/go-ethereum,9,1,3,29,0,"21,271.97","7,527.33","1,271.40",45.83
161,10/06/2017,Ethereum,ETH,335.95,ethereum/go-ethereum,8,1,1,39,0,"21,271.97","7,527.33","1,271.40",45.83
162,11/06/2017,Ethereum,ETH,339.68,ethereum/go-ethereum,11,0,1,32,0,"21,271.97","7,527.33","1,271.40",45.83
163,12/06/2017,Ethereum,ETH,394.66,ethereum/go-ethereum,14,6,6,58,2,"21,235.67","7,511.87","1,268.90",46.08
164,13/06/2017,Ethereum,ETH,388.09,ethereum/go-ethereum,11,9,4,76,2,"21,328.47","7,500.44","1,268.60",46.46
165,14/06/2017,Ethereum,ETH,343.84,ethereum/go-ethereum,8,7,0,59,0,"21,374.56","7,474.40","1,275.90",44.73
166,15/06/2017,Ethereum,ETH,344.68,ethereum/go-ethereum,7,7,3,46,1,"21,359.90","7,419.36","1,254.60",44.46
167,16/06/2017,Ethereum,ETH,353.61,ethereum/go-ethereum,10,7,8,37,1,"21,384.28","7,463.54","1,256.50",44.74
168,17/06/2017,Ethereum,ETH,368.1,ethereum/go-ethereum,5,7,2,33,0,"21,384.28","7,463.54","1,256.50",44.74
169,18/06/2017,Ethereum,ETH,351.53,ethereum/go-ethereum,4,3,0,39,0,"21,384.28","7,463.54","1,256.50",44.74
170,19/06/2017,Ethereum,ETH,358.2,ethereum/go-ethereum,12,8,3,34,0,"21,528.99","7,523.81","1,246.70",44.2
171,20/06/2017,Ethereum,ETH,350.53,ethereum/go-ethereum,11,6,9,53,1,"21,467.14","7,472.71","1,243.50",43.23
172,21/06/2017,Ethereum,ETH,325.3,ethereum/go-ethereum,8,1,9,33,7,"21,410.03","7,447.79","1,245.80",42.53
173,22/06/2017,Ethereum,ETH,320.97,ethereum/go-ethereum,9,12,7,39,3,"21,397.29","7,439.29","1,249.40",42.74
174,23/06/2017,Ethereum,ETH,326.85,ethereum/go-ethereum,8,7,12,40,6,"21,394.76","7,424.13","1,256.40",43.01
175,24/06/2017,Ethereum,ETH,304.54,ethereum/go-ethereum,14,5,0,41,0,"21,394.76","7,424.13","1,256.40",43.01
176,25/06/2017,Ethereum,ETH,279.36,ethereum/go-ethereum,9,2,2,32,0,"21,394.76","7,424.13","1,256.40",43.01
177,26/06/2017,Ethereum,ETH,253.68,ethereum/go-ethereum,7,13,9,30,7,"21,409.55","7,446.80","1,246.40",43.38
178,27/06/2017,Ethereum,ETH,286.14,ethereum/go-ethereum,10,13,5,34,4,"21,310.66","7,434.36","1,246.90",44.24
179,28/06/2017,Ethereum,ETH,315.86,ethereum/go-ethereum,9,5,7,41,2,"21,454.61","7,387.80","1,249.10",44.74
180,29/06/2017,Ethereum,ETH,292.9,ethereum/go-ethereum,8,6,4,33,1,"21,287.03","7,350.32","1,245.80",44.93
181,30/06/2017,Ethereum,ETH,280.68,ethereum/go-ethereum,10,1,12,31,1,"21,349.63","7,312.72","1,242.30",46.04
182,01/07/2017,Ethereum,ETH,261,ethereum/go-ethereum,9,4,0,23,0,"21,349.63","7,312.72","1,242.30",46.04
183,02/07/2017,Ethereum,ETH,283.99,ethereum/go-ethereum,5,0,0,34,0,"21,349.63","7,312.72","1,242.30",46.04
184,03/07/2017,Ethereum,ETH,276.41,ethereum/go-ethereum,10,7,2,35,0,"21,479.27","7,377.09","1,219.20",47.07
185,04/07/2017,Ethereum,ETH,269.05,ethereum/go-ethereum,11,11,4,32,0,"21,479.27","7,357.23","1,219.20",47.13
186,05/07/2017,Ethereum,ETH,266,ethereum/go-ethereum,15,5,4,42,1,"21,478.17","7,367.60","1,221.70",45.13
187,06/07/2017,Ethereum,ETH,265.88,ethereum/go-ethereum,10,1,4,39,1,"21,320.04","7,337.28","1,223.30",45.52
188,07/07/2017,Ethereum,ETH,240.94,ethereum/go-ethereum,13,9,5,22,1,"21,414.34","7,350.92","1,209.70",44.23
189,08/07/2017,Ethereum,ETH,245.67,ethereum/go-ethereum,6,2,0,31,0,"21,414.34","7,350.92","1,209.70",44.23
190,09/07/2017,Ethereum,ETH,237.72,ethereum/go-ethereum,2,1,0,24,0,"21,414.34","7,350.92","1,209.70",44.23
191,10/07/2017,Ethereum,ETH,205.76,ethereum/go-ethereum,4,10,7,42,2,"21,408.52","7,370.03","1,213.20",44.4
192,11/07/2017,Ethereum,ETH,190.55,ethereum/go-ethereum,4,2,7,28,5,"21,409.07","7,329.76","1,214.70",45.04
193,12/07/2017,Ethereum,ETH,224.15,ethereum/go-ethereum,8,7,2,25,0,"21,532.14","7,416.93","1,219.10",45.49
194,13/07/2017,Ethereum,ETH,205.41,ethereum/go-ethereum,9,4,3,20,0,"21,553.09","7,413.44","1,217.30",46.08
195,14/07/2017,Ethereum,ETH,197.14,ethereum/go-ethereum,12,0,2,31,2,"21,637.74","7,378.39","1,227.50",46.54
196,15/07/2017,Ethereum,ETH,169.1,ethereum/go-ethereum,10,4,2,20,0,"21,637.74","7,378.39","1,227.50",46.54
197,16/07/2017,Ethereum,ETH,155.42,ethereum/go-ethereum,9,1,2,20,0,"21,637.74","7,378.39","1,227.50",46.54
198,17/07/2017,Ethereum,ETH,189.97,ethereum/go-ethereum,13,10,16,23,8,"21,629.72","7,404.13","1,233.70",46.02
199,18/07/2017,Ethereum,ETH,227.09,ethereum/go-ethereum,9,1,2,26,1,"21,574.73","7,390.22","1,241.90",46.4
200,19/07/2017,Ethereum,ETH,194.41,ethereum/go-ethereum,10,8,1,26,1,"21,640.75","7,430.91","1,242.00",47.12
201,20/07/2017,Ethereum,ETH,226.33,ethereum/go-ethereum,14,3,1,28,0,"21,611.78","7,487.87","1,245.50",46.79
202,21/07/2017,Ethereum,ETH,216.33,ethereum/go-ethereum,10,5,4,20,0,"21,580.07","7,452.91","1,261.00",45.77
203,22/07/2017,Ethereum,ETH,230.47,ethereum/go-ethereum,8,2,1,15,0,"21,580.07","7,452.91","1,261.00",45.77
204,23/07/2017,Ethereum,ETH,228.32,ethereum/go-ethereum,3,2,1,26,0,"21,580.07","7,452.91","1,261.00",45.77
